Jurisdiction,Year,Case Count
Nevada,2006,120
Nevada,1967,107
Nevada,1964,102
Nevada,2004,102
Nevada,2013,100
Nevada,2008,100
Nevada,2002,97
Nevada,1965,96
Nevada,1959,91
Nevada,1865,90
Nevada,2005,88
Nevada,2011,88
Nevada,1966,88
Nevada,1960,82
Nevada,2001,80
Nevada,1958,78
Nevada,1961,78
Nevada,1962,75
Nevada,1963,74
Nevada,2012,71
Nevada,1868,68
Nevada,2003,68
Nevada,1866,67
Nevada,1914,65
Nevada,1913,64
Nevada,1957,64
Nevada,1999,63
Nevada,2009,62
Nevada,1909,62
Nevada,1956,61
Nevada,1916,61
Nevada,1910,61
Nevada,2019,61
Nevada,1880,61
Nevada,1878,60
Nevada,1870,58
Nevada,2007,58
Nevada,1876,56
Nevada,2010,56
Nevada,1923,54
Nevada,1921,53
Nevada,1955,53
Nevada,1915,53
Nevada,1879,52
Nevada,1930,51
Nevada,1951,51
Nevada,1867,49
Nevada,1881,49
Nevada,1924,49
Nevada,1877,48
Nevada,1920,48
Nevada,1872,47
Nevada,1929,46
Nevada,1883,46
Nevada,1919,46
Nevada,1952,45
Nevada,1912,45
Nevada,1871,45
Nevada,1873,45
Nevada,1937,44
Nevada,1928,44
Nevada,1874,44
Nevada,1954,44
Nevada,1934,43
Nevada,1933,42
Nevada,1931,42
Nevada,1918,41
Nevada,1875,40
Nevada,1922,40
Nevada,1926,39
Nevada,1869,39
Nevada,1908,39
Nevada,1932,39
Nevada,1947,39
Nevada,1936,38
Nevada,1948,38
Nevada,1917,38
Nevada,1950,38
Nevada,1882,38
Nevada,1895,37
Nevada,1935,35
Nevada,1938,35
Nevada,1927,34
Nevada,1925,34
Nevada,1885,32
Nevada,1884,31
Nevada,1897,31
Nevada,1896,30
Nevada,1953,30
Nevada,1940,30
Nevada,1941,29
Nevada,1949,28
Nevada,1939,27
Nevada,1887,27
Nevada,1942,27
Nevada,1898,26
Nevada,1899,26
Nevada,1900,24
Nevada,1907,24
Nevada,1905,22
Nevada,1911,22
Nevada,1894,22
Nevada,1901,21
Nevada,1888,20
Nevada,1893,20
Nevada,1946,20
Nevada,1944,20
Nevada,1886,20
Nevada,1889,19
Nevada,1892,19
Nevada,1943,18
Nevada,1890,18
Nevada,1904,18
Nevada,1903,16
Nevada,1906,16
Nevada,1902,14
Nevada,1945,13
Nevada,1891,12
Nevada,2017,4
New Hampshire,1860,314
New Hampshire,1879,274
New Hampshire,1982,272
New Hampshire,1977,248
New Hampshire,1976,239
New Hampshire,1985,239
New Hampshire,1981,236
New Hampshire,1978,223
New Hampshire,2001,222
New Hampshire,1979,220
New Hampshire,1980,216
New Hampshire,1983,214
New Hampshire,1984,208
New Hampshire,1975,200
New Hampshire,1986,198
New Hampshire,2007,196
New Hampshire,1995,193
New Hampshire,1974,192
New Hampshire,1880,187
New Hampshire,2003,184
New Hampshire,1876,184
New Hampshire,1993,184
New Hampshire,1844,182
New Hampshire,1973,180
New Hampshire,1881,180
New Hampshire,1992,179
New Hampshire,2002,179
New Hampshire,1859,174
New Hampshire,1878,162
New Hampshire,1991,161
New Hampshire,2006,160
New Hampshire,1855,160
New Hampshire,1850,160
New Hampshire,1999,158
New Hampshire,1851,156
New Hampshire,1987,152
New Hampshire,1845,150
New Hampshire,2010,150
New Hampshire,1989,148
New Hampshire,2004,147
New Hampshire,2011,146
New Hampshire,1888,146
New Hampshire,2009,146
New Hampshire,2005,146
New Hampshire,1882,143
New Hampshire,1861,142
New Hampshire,1994,141
New Hampshire,1875,141
New Hampshire,2008,140
New Hampshire,1988,139
New Hampshire,1990,138
New Hampshire,1996,134
New Hampshire,2012,129
New Hampshire,1997,129
New Hampshire,1853,127
New Hampshire,1885,126
New Hampshire,2000,124
New Hampshire,1972,123
New Hampshire,1899,121
New Hampshire,1843,117
New Hampshire,1846,116
New Hampshire,1883,116
New Hampshire,1877,113
New Hampshire,2014,113
New Hampshire,1870,111
New Hampshire,2016,110
New Hampshire,1966,109
New Hampshire,1884,109
New Hampshire,1857,108
New Hampshire,1965,107
New Hampshire,1967,106
New Hampshire,1970,106
New Hampshire,1971,105
New Hampshire,1954,104
New Hampshire,1892,104
New Hampshire,1858,103
New Hampshire,1998,103
New Hampshire,1968,103
New Hampshire,1939,102
New Hampshire,1969,102
New Hampshire,1903,102
New Hampshire,1951,101
New Hampshire,1854,101
New Hampshire,1900,99
New Hampshire,2015,99
New Hampshire,1891,99
New Hampshire,1894,99
New Hampshire,1856,98
New Hampshire,1953,97
New Hampshire,1852,97
New Hampshire,1886,96
New Hampshire,1833,95
New Hampshire,1872,94
New Hampshire,1874,93
New Hampshire,1902,92
New Hampshire,2017,92
New Hampshire,2013,92
New Hampshire,1895,91
New Hampshire,1962,91
New Hampshire,1937,91
New Hampshire,1961,90
New Hampshire,1841,90
New Hampshire,1959,89
New Hampshire,1963,89
New Hampshire,1905,88
New Hampshire,1864,88
New Hampshire,1914,87
New Hampshire,1950,87
New Hampshire,1949,87
New Hampshire,1957,87
New Hampshire,2018,86
New Hampshire,1838,85
New Hampshire,1909,85
New Hampshire,1840,84
New Hampshire,1849,84
New Hampshire,1916,84
New Hampshire,1938,84
New Hampshire,1871,83
New Hampshire,1936,83
New Hampshire,1948,83
New Hampshire,1960,83
New Hampshire,1908,83
New Hampshire,1839,82
New Hampshire,1873,82
New Hampshire,1964,80
New Hampshire,1933,79
New Hampshire,1907,79
New Hampshire,1898,79
New Hampshire,1921,79
New Hampshire,1910,79
New Hampshire,1942,78
New Hampshire,1911,78
New Hampshire,1906,78
New Hampshire,1956,78
New Hampshire,1940,77
New Hampshire,1934,76
New Hampshire,1943,75
New Hampshire,1932,74
New Hampshire,1904,74
New Hampshire,1929,73
New Hampshire,1834,73
New Hampshire,1955,72
New Hampshire,1923,72
New Hampshire,1941,72
New Hampshire,1897,72
New Hampshire,1952,72
New Hampshire,1865,72
New Hampshire,1958,71
New Hampshire,1919,71
New Hampshire,1831,71
New Hampshire,1917,70
New Hampshire,1896,70
New Hampshire,1869,70
New Hampshire,1893,69
New Hampshire,1887,69
New Hampshire,1890,69
New Hampshire,1866,68
New Hampshire,1947,68
New Hampshire,1931,68
New Hampshire,1920,68
New Hampshire,1915,67
New Hampshire,1924,67
New Hampshire,1946,66
New Hampshire,1842,65
New Hampshire,1922,64
New Hampshire,1918,64
New Hampshire,1912,64
New Hampshire,1935,62
New Hampshire,1930,62
New Hampshire,1926,62
New Hampshire,1835,61
New Hampshire,1827,61
New Hampshire,1913,60
New Hampshire,1925,59
New Hampshire,1830,59
New Hampshire,1867,58
New Hampshire,1837,58
New Hampshire,1945,54
New Hampshire,1928,52
New Hampshire,1836,52
New Hampshire,1927,51
New Hampshire,1820,50
New Hampshire,1825,49
New Hampshire,1944,49
New Hampshire,1826,49
New Hampshire,1868,48
New Hampshire,1848,47
New Hampshire,1862,47
New Hampshire,1889,46
New Hampshire,1818,45
New Hampshire,1901,45
New Hampshire,1824,44
New Hampshire,2019,44
New Hampshire,1828,43
New Hampshire,1847,42
New Hampshire,1819,42
New Hampshire,1832,40
New Hampshire,1822,40
New Hampshire,1817,37
New Hampshire,1821,33
New Hampshire,1829,32
New Hampshire,1863,30
New Hampshire,1823,28
New Hampshire,1808,13
New Hampshire,1807,10
New Hampshire,1814,10
New Hampshire,1809,8
New Hampshire,1805,7
New Hampshire,1804,7
New Hampshire,1815,5
New Hampshire,1803,5
New Hampshire,1816,4
New Hampshire,1806,4
New Hampshire,1813,2
New Hampshire,1798,2
New Hampshire,1796,1
New Hampshire,1801,1
New Hampshire,1760,1
North Dakota,2018,274
North Dakota,2017,258
North Dakota,1994,257
North Dakota,1990,250
North Dakota,1919,244
North Dakota,1992,238
North Dakota,1996,234
North Dakota,1989,232
North Dakota,2019,230
North Dakota,1985,229
North Dakota,1988,225
North Dakota,1984,225
North Dakota,1991,225
North Dakota,1986,222
North Dakota,1999,221
North Dakota,1983,219
North Dakota,1915,218
North Dakota,2015,214
North Dakota,1993,214
North Dakota,2006,213
North Dakota,1981,211
North Dakota,1997,210
North Dakota,1917,208
North Dakota,1998,207
North Dakota,1982,202
North Dakota,1995,201
North Dakota,1987,199
North Dakota,2004,199
North Dakota,2000,193
North Dakota,2008,192
North Dakota,2010,192
North Dakota,2013,189
North Dakota,1924,188
North Dakota,1916,184
North Dakota,2014,183
North Dakota,2005,182
North Dakota,2012,181
North Dakota,2016,181
North Dakota,1927,179
North Dakota,2003,179
North Dakota,2011,177
North Dakota,1922,172
North Dakota,1918,172
North Dakota,1980,172
North Dakota,1979,171
North Dakota,2001,168
North Dakota,2002,167
North Dakota,1920,167
North Dakota,1929,166
North Dakota,2009,162
North Dakota,1910,161
North Dakota,2007,157
North Dakota,1925,155
North Dakota,1903,153
North Dakota,1931,152
North Dakota,1914,151
North Dakota,1928,145
North Dakota,1921,144
North Dakota,1977,141
North Dakota,1911,137
North Dakota,1913,133
North Dakota,1912,130
North Dakota,1978,129
North Dakota,1923,127
North Dakota,1974,124
North Dakota,1932,119
North Dakota,1908,119
North Dakota,1930,112
North Dakota,1898,111
North Dakota,1976,110
North Dakota,1900,109
North Dakota,1933,108
North Dakota,1905,108
North Dakota,1909,106
North Dakota,1975,102
North Dakota,1906,97
North Dakota,1971,97
North Dakota,1966,96
North Dakota,1934,93
North Dakota,1899,91
North Dakota,1953,91
North Dakota,1973,89
North Dakota,1957,88
North Dakota,1972,87
North Dakota,1904,87
North Dakota,1965,86
North Dakota,1941,85
North Dakota,1907,82
North Dakota,1956,81
North Dakota,1901,81
North Dakota,1970,79
North Dakota,1955,78
North Dakota,1967,77
North Dakota,1935,75
North Dakota,1936,75
North Dakota,1938,75
North Dakota,1964,70
North Dakota,1926,69
North Dakota,1952,67
North Dakota,1942,66
North Dakota,1940,66
North Dakota,1897,65
North Dakota,1937,64
North Dakota,1969,61
North Dakota,1950,61
North Dakota,1963,60
North Dakota,1959,59
North Dakota,1968,59
North Dakota,1954,57
North Dakota,1896,57
North Dakota,1894,57
North Dakota,1939,55
North Dakota,1891,54
North Dakota,1958,54
North Dakota,1951,53
North Dakota,1962,52
North Dakota,1961,52
North Dakota,1943,51
North Dakota,1895,49
North Dakota,1946,46
North Dakota,1960,45
North Dakota,1890,44
North Dakota,1893,44
North Dakota,1949,44
North Dakota,1945,44
North Dakota,1944,42
North Dakota,1948,42
North Dakota,1947,39
North Dakota,1892,35
North Dakota,1902,4
North Dakota,1807,1
New York,1915,12709
New York,2017,12708
New York,1914,12220
New York,1913,12067
New York,1909,11956
New York,1908,11945
New York,1998,11924
New York,1911,11872
New York,2000,11804
New York,1996,11738
New York,1997,11576
New York,1910,11537
New York,2007,11516
New York,1994,11400
New York,2008,11348
New York,1995,11173
New York,2010,11166
New York,1912,11156
New York,2016,11149
New York,1999,11128
New York,1907,11079
New York,2009,11063
New York,1916,10906
New York,2006,10865
New York,2001,10843
New York,2011,10791
New York,1895,10789
New York,2015,10702
New York,1894,10404
New York,2005,10372
New York,2012,10312
New York,2003,10309
New York,2014,10281
New York,1993,10222
New York,1990,10164
New York,2002,10062
New York,1991,9902
New York,2013,9901
New York,1906,9892
New York,2004,9839
New York,1889,9768
New York,1893,9670
New York,1931,9641
New York,1992,9610
New York,1961,9302
New York,1891,9189
New York,1892,9097
New York,1890,8861
New York,1962,8846
New York,1960,8836
New York,1989,8806
New York,1896,8786
New York,1899,8597
New York,1930,8541
New York,1986,8272
New York,1987,8259
New York,1959,8167
New York,1900,8115
New York,1985,8088
New York,1901,8042
New York,1988,7986
New York,1905,7983
New York,1927,7604
New York,1903,7597
New York,1935,7552
New York,1928,7512
New York,1929,7493
New York,1902,7362
New York,1934,7331
New York,1904,7314
New York,1933,7252
New York,1984,7215
New York,1983,7150
New York,1976,7089
New York,1898,6973
New York,1926,6971
New York,1897,6898
New York,1937,6874
New York,1982,6824
New York,1932,6805
New York,1979,6659
New York,1981,6586
New York,1888,6573
New York,1980,6568
New York,1977,6542
New York,1936,6517
New York,1925,6480
New York,1978,6480
New York,1939,6380
New York,1958,6367
New York,1938,6352
New York,1917,6152
New York,1922,6125
New York,1924,6121
New York,1975,6103
New York,1940,6048
New York,1923,6034
New York,1941,6008
New York,1957,5906
New York,1921,5712
New York,1918,5482
New York,1942,5400
New York,1919,5305
New York,1920,5263
New York,1887,5096
New York,1955,5094
New York,1943,5036
New York,1956,4964
New York,1886,4707
New York,1972,4677
New York,1974,4665
New York,1970,4630
New York,1949,4603
New York,1954,4593
New York,1965,4502
New York,1966,4495
New York,1973,4469
New York,1948,4445
New York,1944,4389
New York,1963,4330
New York,1967,4291
New York,1947,4210
New York,1971,4141
New York,1950,4123
New York,1968,4118
New York,1952,4102
New York,1969,4071
New York,1951,4031
New York,1945,3974
New York,1953,3955
New York,1964,3940
New York,1946,3919
New York,1885,3377
New York,1883,2889
New York,1881,2834
New York,1882,2722
New York,1884,2628
New York,1874,2518
New York,1880,2348
New York,1875,2208
New York,1878,1712
New York,1873,1665
New York,1877,1575
New York,1876,1548
New York,2018,1543
New York,1879,1479
New York,1867,1473
New York,1872,1307
New York,1871,1155
New York,1868,1026
New York,1857,1010
New York,1859,1007
New York,1860,980
New York,1853,971
New York,1855,957
New York,1858,947
New York,1854,946
New York,1870,935
New York,1865,934
New York,1862,934
New York,1863,922
New York,1861,903
New York,1856,887
New York,1866,881
New York,1845,878
New York,1864,859
New York,1869,813
New York,1848,808
New York,1852,798
New York,1851,743
New York,1850,739
New York,1846,687
New York,1841,668
New York,1843,667
New York,1847,654
New York,1844,645
New York,1849,629
New York,1842,610
New York,1829,504
New York,1840,446
New York,1828,436
New York,1831,431
New York,1834,412
New York,1799,404
New York,1830,401
New York,2019,400
New York,1839,396
New York,1823,392
New York,1805,349
New York,1833,335
New York,1835,322
New York,1827,317
New York,1837,316
New York,1838,304
New York,1824,300
New York,1836,294
New York,1832,283
New York,1825,281
New York,1826,256
New York,1816,251
New York,1800,250
New York,1810,246
New York,1804,244
New York,1822,240
New York,1803,234
New York,1814,227
New York,1811,220
New York,1819,220
New York,1815,218
New York,1817,218
New York,1808,208
New York,1813,201
New York,1820,198
New York,1818,196
New York,1812,178
New York,1809,174
New York,1806,167
New York,1821,148
New York,1807,145
New York,1801,90
New York,1798,35
New York,1796,28
New York,1802,8
New York,1682,8
New York,1795,8
New York,1794,6
New York,1792,3
New York,1778,2
New York,1714,1
New York,1797,1
North Carolina,2005,2494
North Carolina,2007,2311
North Carolina,2006,2199
North Carolina,2016,1890
North Carolina,2015,1805
North Carolina,2008,1713
North Carolina,2004,1617
North Carolina,1985,1555
North Carolina,1984,1471
North Carolina,2017,1460
North Carolina,2013,1455
North Carolina,1986,1383
North Carolina,2002,1377
North Carolina,1980,1375
North Carolina,1974,1290
North Carolina,1982,1284
North Carolina,1983,1282
North Carolina,1975,1257
North Carolina,1979,1251
North Carolina,2003,1231
North Carolina,1972,1213
North Carolina,1994,1174
North Carolina,2018,1170
North Carolina,2001,1150
North Carolina,1987,1133
North Carolina,1981,1129
North Carolina,1988,1112
North Carolina,2000,1092
North Carolina,1978,1084
North Carolina,1997,1083
North Carolina,2014,1081
North Carolina,1991,1078
North Carolina,1976,1078
North Carolina,1993,1063
North Carolina,1996,1060
North Carolina,1990,1052
North Carolina,1973,1049
North Carolina,1999,1042
North Carolina,1998,1040
North Carolina,1995,1000
North Carolina,2012,980
North Carolina,1989,974
North Carolina,1971,940
North Carolina,1977,894
North Carolina,1992,856
North Carolina,1970,838
North Carolina,2019,817
North Carolina,2009,785
North Carolina,1969,710
North Carolina,1968,657
North Carolina,2011,608
North Carolina,2010,563
North Carolina,1932,531
North Carolina,1934,519
North Carolina,1930,514
North Carolina,1927,507
North Carolina,1936,489
North Carolina,1915,484
North Carolina,1966,481
North Carolina,1967,473
North Carolina,1933,471
North Carolina,1965,468
North Carolina,1914,466
North Carolina,1931,465
North Carolina,1917,459
North Carolina,1916,458
North Carolina,1929,457
North Carolina,1926,447
North Carolina,1938,445
North Carolina,1939,444
North Carolina,1924,442
North Carolina,1935,441
North Carolina,1898,439
North Carolina,1903,434
North Carolina,1906,430
North Carolina,1925,429
North Carolina,1928,425
North Carolina,1911,425
North Carolina,1908,421
North Carolina,1900,419
North Carolina,1913,417
North Carolina,1909,417
North Carolina,1912,416
North Carolina,1937,415
North Carolina,1896,411
North Carolina,1963,410
North Carolina,1964,408
North Carolina,1910,394
North Carolina,1940,391
North Carolina,1905,389
North Carolina,1890,388
North Carolina,1922,379
North Carolina,1923,374
North Carolina,1887,373
North Carolina,1921,366
North Carolina,1902,366
North Carolina,1904,363
North Carolina,1953,361
North Carolina,1955,359
North Carolina,1961,356
North Carolina,1957,354
North Carolina,1962,352
North Carolina,1876,349
North Carolina,1920,348
North Carolina,1960,348
North Carolina,1959,344
North Carolina,1919,344
North Carolina,1897,343
North Carolina,1918,341
North Carolina,1881,340
North Carolina,1880,340
North Carolina,1888,339
North Carolina,1886,339
North Carolina,1954,338
North Carolina,1956,338
North Carolina,1907,336
North Carolina,1891,332
North Carolina,1895,330
North Carolina,1950,329
North Carolina,1899,327
North Carolina,1942,326
North Carolina,1949,326
North Carolina,1884,325
North Carolina,1894,323
North Carolina,1874,321
North Carolina,1941,315
North Carolina,1893,314
North Carolina,1952,313
North Carolina,1901,312
North Carolina,1875,308
North Carolina,1951,304
North Carolina,1889,303
North Carolina,1883,303
North Carolina,1885,303
North Carolina,1859,299
North Carolina,1947,297
North Carolina,1877,295
North Carolina,1882,293
North Carolina,1958,292
North Carolina,1872,282
North Carolina,1878,280
North Carolina,1873,277
North Carolina,1860,270
North Carolina,1943,269
North Carolina,1892,257
North Carolina,1849,257
North Carolina,1793,253
North Carolina,1948,250
North Carolina,1879,248
North Carolina,1870,242
North Carolina,1946,239
North Carolina,1858,238
North Carolina,1856,236
North Carolina,1857,230
North Carolina,1944,228
North Carolina,1853,223
North Carolina,1850,223
North Carolina,1851,217
North Carolina,1855,215
North Carolina,1945,211
North Carolina,1871,208
North Carolina,1845,205
North Carolina,1848,193
North Carolina,1854,192
North Carolina,1843,183
North Carolina,1852,179
North Carolina,1869,178
North Carolina,1844,177
North Carolina,1847,174
North Carolina,1842,172
North Carolina,1864,164
North Carolina,1841,143
North Carolina,1867,143
North Carolina,1839,139
North Carolina,1840,138
North Carolina,1846,125
North Carolina,1831,121
North Carolina,1838,120
North Carolina,1837,118
North Carolina,1868,116
North Carolina,1796,114
North Carolina,1819,114
North Carolina,1830,112
North Carolina,1833,108
North Carolina,1834,100
North Carolina,1836,98
North Carolina,1832,98
North Carolina,1801,97
North Carolina,1824,95
North Carolina,1802,92
North Carolina,1804,88
North Carolina,1816,87
North Carolina,1799,86
North Carolina,1835,85
North Carolina,1805,81
North Carolina,1828,81
North Carolina,1827,81
North Carolina,1797,77
North Carolina,1825,74
North Carolina,1800,73
North Carolina,1823,70
North Carolina,1811,67
North Carolina,1795,67
North Carolina,1814,65
North Carolina,1829,65
North Carolina,1818,64
North Carolina,1826,63
North Carolina,1822,62
North Carolina,1821,61
North Carolina,1861,58
North Carolina,1817,57
North Carolina,1803,57
North Carolina,1806,56
North Carolina,1798,55
North Carolina,1863,55
North Carolina,1862,52
North Carolina,1813,51
North Carolina,1810,49
North Carolina,1866,47
North Carolina,1815,45
North Carolina,1812,42
North Carolina,1820,41
North Carolina,1794,40
North Carolina,1809,38
North Carolina,1792,26
North Carolina,1791,18
North Carolina,1808,14
North Carolina,1789,12
North Carolina,1790,12
North Carolina,1807,10
North Carolina,1787,3
North Carolina,1779,2
North Carolina,1778,2
North Carolina,1780,1
North Carolina,1784,1
Oregon,1992,1233
Oregon,1993,1191
Oregon,1978,1145
Oregon,1977,1125
Oregon,1980,1024
Oregon,1979,998
Oregon,1976,976
Oregon,1984,948
Oregon,1986,942
Oregon,1987,937
Oregon,1991,937
Oregon,1982,936
Oregon,1988,933
Oregon,1985,903
Oregon,1989,902
Oregon,1981,891
Oregon,1994,871
Oregon,1983,836
Oregon,1975,823
Oregon,1990,802
Oregon,1972,795
Oregon,1996,787
Oregon,1995,781
Oregon,2009,760
Oregon,2006,758
Oregon,2016,749
Oregon,1971,741
Oregon,1997,706
Oregon,1974,705
Oregon,2000,697
Oregon,1998,695
Oregon,1973,694
Oregon,1999,694
Oregon,2018,692
Oregon,2014,690
Oregon,2001,687
Oregon,2015,679
Oregon,2002,673
Oregon,2005,655
Oregon,2011,646
Oregon,2008,644
Oregon,2007,643
Oregon,2010,629
Oregon,2012,624
Oregon,1970,589
Oregon,2013,561
Oregon,2017,535
Oregon,2003,530
Oregon,2004,516
Oregon,1914,403
Oregon,2019,383
Oregon,1969,382
Oregon,1968,381
Oregon,1913,369
Oregon,1967,344
Oregon,1960,343
Oregon,1915,336
Oregon,1965,332
Oregon,1966,331
Oregon,1928,331
Oregon,1917,317
Oregon,1916,300
Oregon,1929,289
Oregon,1964,273
Oregon,1918,270
Oregon,1926,268
Oregon,1927,265
Oregon,1963,261
Oregon,1933,258
Oregon,1912,256
Oregon,1962,250
Oregon,1920,246
Oregon,1959,238
Oregon,1919,234
Oregon,1911,233
Oregon,1932,232
Oregon,1930,230
Oregon,1931,230
Oregon,1961,230
Oregon,1921,228
Oregon,1925,221
Oregon,1934,219
Oregon,1924,218
Oregon,1909,193
Oregon,1958,180
Oregon,1910,179
Oregon,1936,177
Oregon,1956,174
Oregon,1922,174
Oregon,1902,172
Oregon,1923,172
Oregon,1899,172
Oregon,1935,168
Oregon,1901,165
Oregon,1897,164
Oregon,1954,163
Oregon,1908,162
Oregon,1898,158
Oregon,1900,158
Oregon,1893,156
Oregon,1907,150
Oregon,1890,150
Oregon,1951,150
Oregon,1892,149
Oregon,1937,148
Oregon,1957,148
Oregon,1904,140
Oregon,1939,139
Oregon,1894,137
Oregon,1955,137
Oregon,1905,137
Oregon,1952,136
Oregon,1895,136
Oregon,1903,132
Oregon,1938,131
Oregon,1953,129
Oregon,1888,129
Oregon,1906,125
Oregon,1948,124
Oregon,1891,121
Oregon,1896,121
Oregon,1943,117
Oregon,1886,112
Oregon,1940,109
Oregon,1941,108
Oregon,1947,107
Oregon,1950,106
Oregon,1887,106
Oregon,1949,104
Oregon,1944,104
Oregon,1879,104
Oregon,1942,99
Oregon,1946,99
Oregon,1889,92
Oregon,1885,88
Oregon,1881,87
Oregon,1945,86
Oregon,1880,67
Oregon,1884,67
Oregon,1882,64
Oregon,1869,59
Oregon,1877,57
Oregon,1871,49
Oregon,1883,45
Oregon,1873,42
Oregon,1876,42
Oregon,1868,40
Oregon,1874,39
Oregon,1870,35
Oregon,1875,35
Oregon,1854,25
Oregon,1872,20
Oregon,1860,18
Oregon,1867,16
Oregon,1859,16
Oregon,1855,16
Oregon,1861,16
Oregon,1863,13
Oregon,1853,13
Oregon,1856,11
Oregon,1865,8
Oregon,1866,7
Oregon,1864,6
Oregon,1862,5
Oregon,1847,1
Oregon,1857,1
Oklahoma,1925,1652
Oklahoma,1923,1558
Oklahoma,1924,1546
Oklahoma,1926,1441
Oklahoma,1935,1424
Oklahoma,1915,1414
Oklahoma,1912,1320
Oklahoma,1916,1314
Oklahoma,1931,1306
Oklahoma,1929,1148
Oklahoma,1913,1134
Oklahoma,1930,1124
Oklahoma,1928,1121
Oklahoma,1932,1094
Oklahoma,1911,1078
Oklahoma,1914,1021
Oklahoma,1936,1012
Oklahoma,1918,970
Oklahoma,1953,960
Oklahoma,1937,929
Oklahoma,1934,923
Oklahoma,1927,865
Oklahoma,1917,861
Oklahoma,1933,822
Oklahoma,1938,793
Oklahoma,1939,725
Oklahoma,1919,719
Oklahoma,1921,691
Oklahoma,1971,686
Oklahoma,1952,681
Oklahoma,1940,656
Oklahoma,1977,655
Oklahoma,1973,637
Oklahoma,1910,631
Oklahoma,1920,628
Oklahoma,1942,609
Oklahoma,1941,602
Oklahoma,1976,595
Oklahoma,1922,561
Oklahoma,1951,556
Oklahoma,1943,554
Oklahoma,1969,548
Oklahoma,1947,544
Oklahoma,1972,539
Oklahoma,1954,521
Oklahoma,1955,518
Oklahoma,1950,512
Oklahoma,1987,506
Oklahoma,1945,499
Oklahoma,1975,494
Oklahoma,1946,484
Oklahoma,1967,482
Oklahoma,1909,479
Oklahoma,1956,478
Oklahoma,1988,469
Oklahoma,1974,458
Oklahoma,1957,457
Oklahoma,1970,456
Oklahoma,1962,442
Oklahoma,1961,441
Oklahoma,1966,438
Oklahoma,1993,427
Oklahoma,1992,427
Oklahoma,1994,424
Oklahoma,1958,421
Oklahoma,1949,419
Oklahoma,1968,419
Oklahoma,1944,419
Oklahoma,1998,417
Oklahoma,1981,410
Oklahoma,1982,409
Oklahoma,1959,404
Oklahoma,1948,403
Oklahoma,1979,398
Oklahoma,1963,397
Oklahoma,1991,395
Oklahoma,1964,394
Oklahoma,1995,384
Oklahoma,1960,381
Oklahoma,1965,378
Oklahoma,1980,376
Oklahoma,1978,369
Oklahoma,1983,368
Oklahoma,1996,366
Oklahoma,1989,360
Oklahoma,1990,337
Oklahoma,1997,327
Oklahoma,1985,326
Oklahoma,1986,312
Oklahoma,2001,310
Oklahoma,1908,306
Oklahoma,1999,300
Oklahoma,2006,294
Oklahoma,2002,272
Oklahoma,2000,269
Oklahoma,2007,266
Oklahoma,1984,258
Oklahoma,1907,251
Oklahoma,2010,250
Oklahoma,2005,247
Oklahoma,2011,246
Oklahoma,2003,237
Oklahoma,2009,232
Oklahoma,2008,232
Oklahoma,2013,230
Oklahoma,2004,222
Oklahoma,2012,215
Oklahoma,1899,205
Oklahoma,2014,200
Oklahoma,1904,198
Oklahoma,2016,194
Oklahoma,2015,186
Oklahoma,2018,182
Oklahoma,2017,172
Oklahoma,1906,160
Oklahoma,1898,152
Oklahoma,1897,147
Oklahoma,1905,146
Oklahoma,1902,135
Oklahoma,1900,130
Oklahoma,1903,129
Oklahoma,1896,124
Oklahoma,1901,120
Oklahoma,1895,87
Oklahoma,2019,65
Oklahoma,1894,60
Oklahoma,1893,26
Oklahoma,1892,14
Oklahoma,1891,8
Oklahoma,1890,3
Rhode Island,1980,798
Rhode Island,1976,619
Rhode Island,1977,583
Rhode Island,1975,554
Rhode Island,1979,537
Rhode Island,1981,503
Rhode Island,1973,476
Rhode Island,1978,400
Rhode Island,1983,390
Rhode Island,1982,386
Rhode Island,1972,366
Rhode Island,1997,355
Rhode Island,1931,354
Rhode Island,1932,348
Rhode Island,1971,331
Rhode Island,1933,330
Rhode Island,1998,314
Rhode Island,1994,309
Rhode Island,1968,303
Rhode Island,1996,300
Rhode Island,1995,294
Rhode Island,1974,291
Rhode Island,1934,279
Rhode Island,1985,277
Rhode Island,1993,275
Rhode Island,2001,267
Rhode Island,1967,263
Rhode Island,1930,262
Rhode Island,1927,254
Rhode Island,1970,250
Rhode Island,1926,248
Rhode Island,1992,244
Rhode Island,1925,241
Rhode Island,1984,240
Rhode Island,2000,240
Rhode Island,1999,235
Rhode Island,1969,235
Rhode Island,1929,232
Rhode Island,2002,215
Rhode Island,1928,213
Rhode Island,1986,210
Rhode Island,1991,207
Rhode Island,2003,204
Rhode Island,1987,192
Rhode Island,1938,186
Rhode Island,1990,184
Rhode Island,1937,184
Rhode Island,1918,177
Rhode Island,2004,173
Rhode Island,2005,171
Rhode Island,1962,170
Rhode Island,1964,169
Rhode Island,1989,169
Rhode Island,1901,168
Rhode Island,2013,167
Rhode Island,1965,163
Rhode Island,1902,162
Rhode Island,2012,162
Rhode Island,2006,158
Rhode Island,2014,157
Rhode Island,1898,154
Rhode Island,1904,152
Rhode Island,2011,152
Rhode Island,1966,151
Rhode Island,1988,151
Rhode Island,1940,150
Rhode Island,2009,148
Rhode Island,1960,146
Rhode Island,1957,143
Rhode Island,1924,141
Rhode Island,1963,141
Rhode Island,1959,137
Rhode Island,1903,133
